Variable,Value
makam,huzzam
form,sarki
usul,duyek
title,bu_gece
composer,teoman_alpay
filename,huzzam--sarki--duyek--bu_gece--teoman_alpay.txt
note_count,197
unique_note_count,8
minimum_koma53,-1
maximum_koma53,362
mean_koma53,295.8071065989848
median_koma53,333.0
std_koma53,114.28889884069305
koma53_range,363
total_unit_duration,48.125
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.24428934010152284
median_unit_duration,0.125
std_unit_duration,0.2714915388204445
most_common_note,G5
most_common_note_count,32
