Variable,Value
makam,segah_maye
form,turku
usul,musemmen_ii
title,dun_gece
composer,erzurum
filename,segah_maye--turku--musemmen_ii--dun_gece--erzurum.txt
note_count,373
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,311.4691689008043
median_koma53,318.0
std_koma53,60.33225424038764
koma53_range,359
total_unit_duration,28.125
minimum_unit_duration,0.015625
maximum_unit_duration,0.25
mean_unit_duration,0.07540214477211796
median_unit_duration,0.0625
std_unit_duration,0.04450252358690056
most_common_note,D5
most_common_note_count,118
