Variable,Value
makam,buselik
form,sarki
usul,agiraksak
title,dun_gece
composer,serif_icli
filename,buselik--sarki--agiraksak--dun_gece--serif_icli.txt
note_count,619
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,320.2407108239095
median_koma53,327.0
std_koma53,43.867761236120955
koma53_range,359
total_unit_duration,72.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1167205169628433
median_unit_duration,0.125
std_unit_duration,0.07908374706465454
most_common_note,C5
most_common_note_count,112
