Variable,Value
makam,nihavent
form,sarki
usul,curcuna
title,saclarina_baglanali
composer,rahmi_bey
filename,nihavent--sarki--curcuna--saclarina_baglanali--rahmi_bey.txt
note_count,327
unique_note_count,14
minimum_koma53,-1
maximum_koma53,362
mean_koma53,310.4525993883792
median_koma53,327.0
std_koma53,68.00196260453869
koma53_range,363
total_unit_duration,63.875
minimum_unit_duration,0.125
maximum_unit_duration,1.125
mean_unit_duration,0.19533639143730888
median_unit_duration,0.125
std_unit_duration,0.14595531500548165
most_common_note,D5
most_common_note_count,63
