Variable,Value
makam,nihavent
form,beste
usul,lenkfahte
title,zulfun_gorenlerin
composer,ali_rifat_cagatay
filename,nihavent--beste--lenkfahte--zulfun_gorenlerin--ali_rifat_cagatay.txt
note_count,418
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,292.511961722488
median_koma53,327.0
std_koma53,98.54775760024629
koma53_range,372
total_unit_duration,80.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.19198564593301434
median_unit_duration,0.125
std_unit_duration,0.11344390233996246
most_common_note,D5
most_common_note_count,70
