Variable,Value
makam,ruhnevaz
form,sarki
usul,musemmen
title,susma_gonlum
composer,MUKO1981
filename,ruhnevaz--sarki--musemmen--susma_gonlum--MUKO1981.txt
note_count,308
unique_note_count,14
minimum_koma53,278
maximum_koma53,371
mean_koma53,324.1818181818182
median_koma53,318.0
std_koma53,22.31648418524493
koma53_range,93
total_unit_duration,70.0
minimum_unit_duration,0.125
maximum_unit_duration,0.375
mean_unit_duration,0.22727272727272727
median_unit_duration,0.25
std_unit_duration,0.09724895167717615
most_common_note,B4
most_common_note_count,48
