Variable,Value
makam,acemasiran
form,selam
usul,mevlevievferi
title,bi_dil
composer,huseyin_fahreddin_dede
filename,acemasiran--selam--mevlevievferi--bi_dil--huseyin_fahreddin_dede.txt
note_count,399
unique_note_count,17
minimum_koma53,-1
maximum_koma53,366
mean_koma53,303.16040100250626
median_koma53,327.0
std_koma53,85.8910103803675
koma53_range,367
total_unit_duration,63.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.15852130325814537
median_unit_duration,0.125
std_unit_duration,0.08823403622211778
most_common_note,F5
most_common_note_count,62
