Variable,Value
makam,ussak
form,sarki
usul,yuruksemai
title,affeyle_guhanim
composer,enderuni_ali_bey
filename,ussak--sarki--yuruksemai--affeyle_guhanim--enderuni_ali_bey.txt
note_count,485
unique_note_count,14
minimum_koma53,0
maximum_koma53,365
mean_koma53,327.51958762886596
median_koma53,327.0
std_koma53,21.511723880070804
koma53_range,365
total_unit_duration,54.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11185567010309279
median_unit_duration,0.0625
std_unit_duration,0.10489772769364641
most_common_note,D5
most_common_note_count,95
