Variable,Value
makam,hicaz_humayun
form,sarki
usul,duyek
title,yarin_bahcesinde
composer,atif_bastug
filename,hicaz_humayun--sarki--duyek--yarin_bahcesinde--atif_bastug.txt
note_count,537
unique_note_count,13
minimum_koma53,-1
maximum_koma53,363
mean_koma53,306.0856610800745
median_koma53,336.0
std_koma53,87.28038601437184
koma53_range,364
total_unit_duration,128.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.23859404096834264
median_unit_duration,0.125
std_unit_duration,0.20879736704951943
most_common_note,E5
most_common_note_count,99
