Variable,Value
makam,hicaz
form,zeybek
usul,aksak
title,izmir_zeybegi
composer,izmir
filename,hicaz--zeybek--aksak--izmir_zeybegi--izmir.txt
note_count,414
unique_note_count,10
minimum_koma53,296
maximum_koma53,358
mean_koma53,327.6038647342995
median_koma53,327.0
std_koma53,17.163156229519632
koma53_range,62
total_unit_duration,31.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.125
mean_unit_duration,0.07608695652173914
median_unit_duration,0.0625
std_unit_duration,0.0258106285503231
most_common_note,E5
most_common_note_count,68
