Variable,Value
makam,ussak
form,taksim
usul,serbest
title,
composer,tanburi_cemil_bey
filename,ussak--taksim--serbest----tanburi_cemil_bey.txt
note_count,601
unique_note_count,22
minimum_koma53,-1
maximum_koma53,371
mean_koma53,310.96173044925126
median_koma53,318.0
std_koma53,56.19027376987843
koma53_range,372
total_unit_duration,98.53125
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.1639455074875208
median_unit_duration,0.125
std_unit_duration,0.16035774457246219
most_common_note,A4
most_common_note_count,94
