Variable,Value
makam,huseyni
form,turku
usul,evfer
title,dere_geliyor
composer,
filename,huseyni--turku--evfer--dere_geliyor--.txt
note_count,153
unique_note_count,5
minimum_koma53,0
maximum_koma53,336
mean_koma53,318.41830065359477
median_koma53,318.0
std_koma53,28.111061313046417
koma53_range,336
total_unit_duration,27.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1772875816993464
median_unit_duration,0.125
std_unit_duration,0.10740890713350242
most_common_note,D5
most_common_note_count,42
