Variable,Value
makam,hicaz
form,sarki
usul,curcuna
title,ben_hic
composer,erol_sayan
filename,hicaz--sarki--curcuna--ben_hic--erol_sayan.txt
note_count,295
unique_note_count,18
minimum_koma53,-1
maximum_koma53,375
mean_koma53,303.44406779661017
median_koma53,327.0
std_koma53,90.38475631362259
koma53_range,376
total_unit_duration,52.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17838983050847457
median_unit_duration,0.125
std_unit_duration,0.10365940712422257
most_common_note,E5
most_common_note_count,37
