Variable,Value
makam,huzzam
form,kupe
usul,darb
title,sazin
composer,ahmet_avni_konuk
filename,huzzam--kupe--darb--sazin--ahmet_avni_konuk.txt
note_count,110
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,313.96363636363634
median_koma53,333.0
std_koma53,83.87025008333327
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.125
maximum_unit_duration,0.875
mean_unit_duration,0.21818181818181817
median_unit_duration,0.125
std_unit_duration,0.18658904369233922
most_common_note,D5
most_common_note_count,21
