Variable,Value
makam,evic
form,turku
usul,aksak
title,ayagina_giymis
composer,
filename,evic--turku--aksak--ayagina_giymis--.txt
note_count,715
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,307.6055944055944
median_koma53,318.0
std_koma53,63.862978952626456
koma53_range,359
total_unit_duration,63.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.08828671328671328
median_unit_duration,0.0625
std_unit_duration,0.05093911444694508
most_common_note,A4
most_common_note_count,100
