Variable,Value
makam,saba
form,sazsemaisi
usul,aksaksemai
title,
composer,zaharya
filename,saba--sazsemaisi--aksaksemai----zaharya.txt
note_count,406
unique_note_count,16
minimum_koma53,-1
maximum_koma53,376
mean_koma53,313.85714285714283
median_koma53,318.0
std_koma53,62.24423646848737
koma53_range,377
total_unit_duration,44.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.10868226600985222
median_unit_duration,0.0625
std_unit_duration,0.09109274899407177
most_common_note,C5
most_common_note_count,79
