Variable,Value
makam,ruhnevaz
form,sazeseri
usul,ikizaksak
title,baharda_karisik
composer,mutlu_torun
filename,ruhnevaz--sazeseri--ikizaksak--baharda_karisik--mutlu_torun.txt
note_count,476
unique_note_count,26
minimum_koma53,-1
maximum_koma53,389
mean_koma53,314.18697478991595
median_koma53,322.0
std_koma53,62.123787447553745
koma53_range,390
total_unit_duration,57.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11974789915966387
median_unit_duration,0.125
std_unit_duration,0.07620407673718416
most_common_note,E5
most_common_note_count,48
