Variable,Value
makam,hicaz
form,sarki
usul,agirevfer
title,bak_ne_hale
composer,haci_arif_bey
filename,hicaz--sarki--agirevfer--bak_ne_hale--haci_arif_bey.txt
note_count,541
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,330.90203327171906
median_koma53,336.0
std_koma53,47.96877471553763
koma53_range,381
total_unit_duration,53.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.09958410351201478
median_unit_duration,0.0625
std_unit_duration,0.07619305916782859
most_common_note,E5
most_common_note_count,103
