Variable,Value
makam,tahir
form,turku
usul,senginsemai
title,gele_gele
composer,urfa
filename,tahir--turku--senginsemai--gele_gele--urfa.txt
note_count,508
unique_note_count,14
minimum_koma53,0
maximum_koma53,380
mean_koma53,338.09842519685037
median_koma53,336.0
std_koma53,26.707602162945967
koma53_range,380
total_unit_duration,71.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14099409448818898
median_unit_duration,0.125
std_unit_duration,0.08152936550962059
most_common_note,A5
most_common_note_count,72
