Variable,Value
makam,rast
form,pesrev
usul,firengifer-berefsan
title,
composer,itri
filename,rast--pesrev--firengifer-berefsan----itri.txt
note_count,420
unique_note_count,13
minimum_koma53,-1
maximum_koma53,340
mean_koma53,295.9738095238095
median_koma53,313.0
std_koma53,74.26667282096868
koma53_range,341
total_unit_duration,97.0
minimum_unit_duration,0.0625
maximum_unit_duration,8.0
mean_unit_duration,0.23095238095238096
median_unit_duration,0.125
std_unit_duration,0.640109165027834
most_common_note,C5
most_common_note_count,85
