Variable,Value
makam,ussak
form,turku
usul,aksak
title,su_dalmanin
composer,aydin
filename,ussak--turku--aksak--su_dalmanin--aydin.txt
note_count,92
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,305.45652173913044
median_koma53,312.0
std_koma53,58.02356721715684
koma53_range,350
total_unit_duration,9.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09918478260869565
median_unit_duration,0.0625
std_unit_duration,0.07677175452833428
most_common_note,A4
most_common_note_count,26
