Variable,Value
makam,ussak
form,ornek_oz
usul,semai
title,1
composer,ruhi_ayangil
filename,ussak--ornek_oz--semai--1--ruhi_ayangil.txt
note_count,21
unique_note_count,10
minimum_koma53,296
maximum_koma53,358
mean_koma53,322.4761904761905
median_koma53,318.0
std_koma53,16.351204994186354
koma53_range,62
total_unit_duration,6.0
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.2857142857142857
median_unit_duration,0.25
std_unit_duration,0.1588181799597083
most_common_note,C5
most_common_note_count,4
