Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,bogazici
composer,alaeddin_yavasca
filename,hicaz--sarki--duyek--bogazici--alaeddin_yavasca.txt
note_count,297
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,303.56228956228955
median_koma53,322.0
std_koma53,81.09372908827721
koma53_range,359
total_unit_duration,46.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.1553030303030303
median_unit_duration,0.125
std_unit_duration,0.13078776684767754
most_common_note,D5
most_common_note_count,54
