Variable,Value
makam,nisaburek
form,sarki
usul,yuruksemai_ii
title,mest-i_nazim
composer,yusuf_ziya_pasa
filename,nisaburek--sarki--yuruksemai_ii--mest-i_nazim--yusuf_ziya_pasa.txt
note_count,257
unique_note_count,13
minimum_koma53,0
maximum_koma53,367
mean_koma53,321.5875486381323
median_koma53,322.0
std_koma53,25.39471833586616
koma53_range,367
total_unit_duration,54.125
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.21060311284046693
median_unit_duration,0.125
std_unit_duration,0.11360965788731332
most_common_note,C5#4
most_common_note_count,50
