Variable,Value
makam,mahur
form,sarki
usul,aksak
title,su_guzele
composer,semseddin_ziya_bey
filename,mahur--sarki--aksak--su_guzele--semseddin_ziya_bey.txt
note_count,341
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,307.841642228739
median_koma53,340.0
std_koma53,99.22733032967265
koma53_range,381
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15872434017595308
median_unit_duration,0.125
std_unit_duration,0.07554303580578774
most_common_note,G5
most_common_note_count,48
