Variable,Value
makam,tarzinevin
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,tarzinevin--seyir--sofyan--1--sefik_gurmeric.txt
note_count,85
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,311.5529411764706
median_koma53,327.0
std_koma53,72.62255747590922
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.18823529411764706
median_unit_duration,0.125
std_unit_duration,0.14417448894761278
most_common_note,F5
most_common_note_count,13
