Variable,Value
makam,muhayyer
form,aranagme
usul,curcuna
title,1
composer,
filename,muhayyer--aranagme--curcuna--1--.txt
note_count,78
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,322.11538461538464
median_koma53,336.0
std_koma53,67.41998254192926
koma53_range,372
total_unit_duration,10.125
minimum_unit_duration,0.125
maximum_unit_duration,0.25
mean_unit_duration,0.12980769230769232
median_unit_duration,0.125
std_unit_duration,0.024194051910586368
most_common_note,E5
most_common_note_count,12
