Variable,Value
makam,hicazkar
form,sarki
usul,devrihindi_8
title,gizli_sevdim
composer,tahir_aga
filename,hicazkar--sarki--devrihindi_8--gizli_sevdim--tahir_aga.txt
note_count,399
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,321.7092731829574
median_koma53,327.0
std_koma53,48.83420509395901
koma53_range,363
total_unit_duration,35.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08834586466165413
median_unit_duration,0.0625
std_unit_duration,0.05264979079456969
most_common_note,C5
most_common_note_count,71
