Variable,Value
makam,beyati
form,yuruksemai
usul,senginsemai
title,gelse_nesim-i
composer,iv_murad
filename,beyati--yuruksemai--senginsemai--gelse_nesim-i--iv_murad.txt
note_count,214
unique_note_count,6
minimum_koma53,0
maximum_koma53,336
mean_koma53,311.92056074766356
median_koma53,318.0
std_koma53,24.756053893521106
koma53_range,336
total_unit_duration,84.25
minimum_unit_duration,0.25
maximum_unit_duration,1.5
mean_unit_duration,0.39369158878504673
median_unit_duration,0.25
std_unit_duration,0.29386515738862506
most_common_note,G4
most_common_note_count,55
