Variable,Value
makam,evic
form,karsilama
usul,yuruksemai_ii
title,on_kerre
composer,
filename,evic--karsilama--yuruksemai_ii--on_kerre--.txt
note_count,163
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,329.3128834355828
median_koma53,340.0
std_koma53,32.122166776613945
koma53_range,359
total_unit_duration,18.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11042944785276074
median_unit_duration,0.0625
std_unit_duration,0.08218847613231742
most_common_note,F5#4
most_common_note_count,37
