Variable,Value
makam,hicaz
form,turku
usul,duyek
title,yollarina_gul
composer,sadettin_kaynak
filename,hicaz--turku--duyek--yollarina_gul--sadettin_kaynak.txt
note_count,246
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.8455284552846
median_koma53,327.0
std_koma53,77.53535415014872
koma53_range,359
total_unit_duration,34.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13871951219512196
median_unit_duration,0.125
std_unit_duration,0.09911489202840254
most_common_note,D5
most_common_note_count,60
