Variable,Value
makam,yegah
form,beste
usul,zencir
title,gonul_ki
composer,dellalzade_haci_ismail_efendi
filename,yegah--beste--zencir--gonul_ki--dellalzade_haci_ismail_efendi.txt
note_count,794
unique_note_count,18
minimum_koma53,-1
maximum_koma53,358
mean_koma53,298.9937027707808
median_koma53,327.0
std_koma53,90.13363322997486
koma53_range,359
total_unit_duration,104.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.13129722921914358
median_unit_duration,0.125
std_unit_duration,0.0763029020081175
most_common_note,D5
most_common_note_count,140
