Variable,Value
makam,kurdilihicazkar
form,sarki
usul,nimsofyan
title,cicek_nedir
composer,selahattin_icli
filename,kurdilihicazkar--sarki--nimsofyan--cicek_nedir--selahattin_icli.txt
note_count,536
unique_note_count,17
minimum_koma53,-1
maximum_koma53,384
mean_koma53,300.12873134328356
median_koma53,331.0
std_koma53,107.21312618006898
koma53_range,385
total_unit_duration,57.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.3125
mean_unit_duration,0.10680970149253731
median_unit_duration,0.0625
std_unit_duration,0.05710327730994864
most_common_note,G5
most_common_note_count,122
