Variable,Value
makam,sehnaz
form,ilahi
usul,evsat
title,yuruk_degirmenler
composer,dede_efendi
filename,sehnaz--ilahi--evsat--yuruk_degirmenler--dede_efendi.txt
note_count,420
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,333.5952380952381
median_koma53,336.0
std_koma53,40.39173308209436
koma53_range,372
total_unit_duration,39.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.0931547619047619
median_unit_duration,0.0625
std_unit_duration,0.07460128609198383
most_common_note,E5
most_common_note_count,71
