Variable,Value
makam,acemasiran
form,sarki
usul,aksak
title,gonlum_dusuyor
composer,ismail_baha_surelsan
filename,acemasiran--sarki--aksak--gonlum_dusuyor--ismail_baha_surelsan.txt
note_count,282
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.71276595744683
median_koma53,318.0
std_koma53,78.17863780729428
koma53_range,372
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.19193262411347517
median_unit_duration,0.125
std_unit_duration,0.1850214878341143
most_common_note,C5
most_common_note_count,42
