Variable,Value
makam,nihavent
form,yuruksemai
usul,yuruksemai
title,ruhsarina_aybetme
composer,munir_nurettin_selcuk
filename,nihavent--yuruksemai--yuruksemai--ruhsarina_aybetme--munir_nurettin_selcuk.txt
note_count,914
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,312.9277899343545
median_koma53,327.0
std_koma53,74.83791345568443
koma53_range,381
total_unit_duration,130.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.14305251641137856
median_unit_duration,0.125
std_unit_duration,0.1035515232498961
most_common_note,D5
most_common_note_count,135
