Variable,Value
makam,huseyni
form,yuruksemai
usul,yuruksemai
title,dok_dideden
composer,tabi_mustafa_efendi
filename,huseyni--yuruksemai--yuruksemai--dok_dideden--tabi_mustafa_efendi.txt
note_count,318
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,314.1383647798742
median_koma53,327.0
std_koma53,69.34388116287457
koma53_range,359
total_unit_duration,75.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.2358490566037736
median_unit_duration,0.25
std_unit_duration,0.11964568162536963
most_common_note,E5
most_common_note_count,74
