Variable,Value
makam,segah
form,turku
usul,kapali_curcuna
title,incecikten_bir
composer,sadettin_kaynak
filename,segah--turku--kapali_curcuna--incecikten_bir--sadettin_kaynak.txt
note_count,370
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,292.24054054054056
median_koma53,327.0
std_koma53,104.56804415683413
koma53_range,359
total_unit_duration,79.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.21486486486486486
median_unit_duration,0.25
std_unit_duration,0.10766829321486816
most_common_note,D5
most_common_note_count,59
