Variable,Value
makam,segah
form,turku
usul,sofyan
title,kalaliyam
composer,urfa
filename,segah--turku--sofyan--kalaliyam--urfa.txt
note_count,369
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,319.420054200542
median_koma53,318.0
std_koma53,30.526444861244816
koma53_range,350
total_unit_duration,50.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.13617886178861788
median_unit_duration,0.125
std_unit_duration,0.08827990463764326
most_common_note,D5
most_common_note_count,134
