Variable,Value
makam,hicaz
form,sarki
usul,evfer
title,mah_yuzune
composer,dede_efendi
filename,hicaz--sarki--evfer--mah_yuzune--dede_efendi.txt
note_count,345
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,315.9710144927536
median_koma53,327.0
std_koma53,64.75422474645437
koma53_range,372
total_unit_duration,31.625
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.375
mean_unit_duration,0.09166666666666666
median_unit_duration,0.0625
std_unit_duration,0.06350929248982498
most_common_note,D5
most_common_note_count,56
