Variable,Value
makam,nisaburek
form,sarki
usul,aksak
title,artik_demir
composer,ferit_sidal
filename,nisaburek--sarki--aksak--artik_demir--ferit_sidal.txt
note_count,299
unique_note_count,14
minimum_koma53,0
maximum_koma53,367
mean_koma53,325.9230769230769
median_koma53,327.0
std_koma53,22.979070632753402
koma53_range,367
total_unit_duration,49.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16596989966555184
median_unit_duration,0.125
std_unit_duration,0.08594605240000416
most_common_note,E5
most_common_note_count,72
