Variable,Value
makam,nisabur
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,nisabur--seyir--sofyan--1--sefik_gurmeric.txt
note_count,93
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,321.247311827957
median_koma53,327.0
std_koma53,49.37250949447618
koma53_range,359
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.17204301075268819
median_unit_duration,0.125
std_unit_duration,0.10613641386140092
most_common_note,D5
most_common_note_count,24
