Variable,Value
makam,kurdilihicazkar
form,sarki
usul,musemmen
title,mahmur_bakisi
composer,sekerci_cemil_bey
filename,kurdilihicazkar--sarki--musemmen--mahmur_bakisi--sekerci_cemil_bey.txt
note_count,413
unique_note_count,17
minimum_koma53,-1
maximum_koma53,362
mean_koma53,329.02905569007265
median_koma53,331.0
std_koma53,32.75725856461773
koma53_range,363
total_unit_duration,47.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11470944309927361
median_unit_duration,0.125
std_unit_duration,0.073436620404514
most_common_note,D5
most_common_note_count,75
