Variable,Value
makam,buselik
form,murabba
usul,zencir
title,gonul_o_turra
composer,yahya_nazim_celebi
filename,buselik--murabba--zencir--gonul_o_turra--yahya_nazim_celebi.txt
note_count,377
unique_note_count,15
minimum_koma53,-1
maximum_koma53,367
mean_koma53,302.9363395225464
median_koma53,327.0
std_koma53,87.52693312159208
koma53_range,368
total_unit_duration,61.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16412466843501325
median_unit_duration,0.125
std_unit_duration,0.09208772616403689
most_common_note,E5
most_common_note_count,64
