Variable,Value
makam,acemasiran
form,pesrev
usul,devrikebir
title,
composer,dede_salih_efendi
filename,acemasiran--pesrev--devrikebir----dede_salih_efendi.txt
note_count,349
unique_note_count,22
minimum_koma53,-1
maximum_koma53,380
mean_koma53,301.647564469914
median_koma53,327.0
std_koma53,92.30253309729686
koma53_range,381
total_unit_duration,56.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16045845272206305
median_unit_duration,0.125
std_unit_duration,0.07897651054040868
most_common_note,F5
most_common_note_count,38
