Variable,Value
makam,ussak
form,gazel
usul,
title,aheste_cek
composer,munir_nurettin_selcuk
filename,ussak--gazel----aheste_cek--munir_nurettin_selcuk.txt
note_count,479
unique_note_count,21
minimum_koma53,-1
maximum_koma53,389
mean_koma53,324.66388308977037
median_koma53,327.0
std_koma53,66.5249958556406
koma53_range,390
total_unit_duration,63.75
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.0
mean_unit_duration,0.13308977035490605
median_unit_duration,0.0625
std_unit_duration,0.10672662656072396
most_common_note,A4
most_common_note_count,66
