Variable,Value
makam,sultaniyegah
form,sarki
usul,curcuna
title,peymaneme_mehtab
composer,emin_ongan
filename,sultaniyegah--sarki--curcuna--peymaneme_mehtab--emin_ongan.txt
note_count,213
unique_note_count,18
minimum_koma53,0
maximum_koma53,371
mean_koma53,321.1032863849765
median_koma53,327.0
std_koma53,31.828529958787104
koma53_range,371
total_unit_duration,49.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.2323943661971831
median_unit_duration,0.125
std_unit_duration,0.2206829437591944
most_common_note,D5
most_common_note_count,30
