Variable,Value
makam,hicaz
form,oyunhavasi
usul,nimsofyan
title,gezinti
composer,urfa
filename,hicaz--oyunhavasi--nimsofyan--gezinti--urfa.txt
note_count,255
unique_note_count,12
minimum_koma53,-1
maximum_koma53,349
mean_koma53,307.4901960784314
median_koma53,310.0
std_koma53,57.89889794995816
koma53_range,350
total_unit_duration,17.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.06764705882352941
median_unit_duration,0.0625
std_unit_duration,0.03143904146009539
most_common_note,A4
most_common_note_count,62
