Variable,Value
makam,isfahan
form,ilahi
usul,sofyan
title,yandim_yakildim
composer,dede_efendi
filename,isfahan--ilahi--sofyan--yandim_yakildim--dede_efendi.txt
note_count,84
unique_note_count,8
minimum_koma53,-1
maximum_koma53,358
mean_koma53,320.3690476190476
median_koma53,327.0
std_koma53,36.98348044178734
koma53_range,359
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14285714285714285
median_unit_duration,0.125
std_unit_duration,0.09777813499604422
most_common_note,D5
most_common_note_count,29
