Variable,Value
makam,mahur
form,kupe
usul,devrirevanihindi
title,her_ne
composer,ahmet_avni_konuk
filename,mahur--kupe--devrirevanihindi--her_ne--ahmet_avni_konuk.txt
note_count,139
unique_note_count,22
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.53956834532374
median_koma53,340.0
std_koma53,76.5376923517881
koma53_range,372
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10071942446043165
median_unit_duration,0.0625
std_unit_duration,0.06182186058380292
most_common_note,G5
most_common_note_count,22
