Variable,Value
makam,sehnaz
form,sazsemaisi
usul,aksaksemai
title,
composer,arif_sami_toker
filename,sehnaz--sazsemaisi--aksaksemai----arif_sami_toker.txt
note_count,511
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,332.0430528375734
median_koma53,336.0
std_koma53,40.71914934291885
koma53_range,381
total_unit_duration,79.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.1550880626223092
median_unit_duration,0.125
std_unit_duration,0.1729308415858741
most_common_note,E5
most_common_note_count,93
