Variable,Value
makam,segah
form,pesrev
usul,sakil
title,karabatak
composer,hizir_aga
filename,segah--pesrev--sakil--karabatak--hizir_aga.txt
note_count,480
unique_note_count,21
minimum_koma53,-1
maximum_koma53,388
mean_koma53,324.275
median_koma53,335.0
std_koma53,63.02085183635287
koma53_range,389
total_unit_duration,48.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.1
median_unit_duration,0.0625
std_unit_duration,0.06035597039928402
most_common_note,F5#4
most_common_note_count,84
