Variable,Value
makam,karcigar
form,pesrev
usul,cifteduyek
title,
composer,tatyos_efendi
filename,karcigar--pesrev--cifteduyek----tatyos_efendi.txt
note_count,922
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,324.6583514099783
median_koma53,327.0
std_koma53,39.2333891999563
koma53_range,372
total_unit_duration,96.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10439262472885033
median_unit_duration,0.0625
std_unit_duration,0.06613028550849333
most_common_note,D5
most_common_note_count,152
