Variable,Value
makam,nihavent
form,yuruksemai
usul,yuruksemai
title,ayrildi_gonul
composer,zeki_duygulu
filename,nihavent--yuruksemai--yuruksemai--ayrildi_gonul--zeki_duygulu.txt
note_count,419
unique_note_count,16
minimum_koma53,-1
maximum_koma53,362
mean_koma53,322.6157517899761
median_koma53,327.0
std_koma53,36.0159167378058
koma53_range,363
total_unit_duration,72.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1724343675417661
median_unit_duration,0.125
std_unit_duration,0.11050251621014645
most_common_note,D5
most_common_note_count,81
