Variable,Value
makam,hicaz_zirgule
form,sarki
usul,duyek
title,gozlerimden_yuzun
composer,muzaffer_ilkar
filename,hicaz_zirgule--sarki--duyek--gozlerimden_yuzun--muzaffer_ilkar.txt
note_count,658
unique_note_count,13
minimum_koma53,-1
maximum_koma53,363
mean_koma53,310.1565349544073
median_koma53,327.0
std_koma53,75.49502666797139
koma53_range,364
total_unit_duration,136.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.20706686930091187
median_unit_duration,0.125
std_unit_duration,0.14110571126652025
most_common_note,D5
most_common_note_count,106
