Variable,Value
makam,huseyni
form,ilahi
usul,duyek
title,ars_taki
composer,rifat_bey
filename,huseyni--ilahi--duyek--ars_taki--rifat_bey.txt
note_count,260
unique_note_count,12
minimum_koma53,-1
maximum_koma53,365
mean_koma53,296.5
median_koma53,327.0
std_koma53,98.5048653326753
koma53_range,366
total_unit_duration,32.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12355769230769231
median_unit_duration,0.125
std_unit_duration,0.086304360287836
most_common_note,E5
most_common_note_count,48
