Variable,Value
makam,suzinak
form,sarki
usul,turkaksagi
title,yandim_o
composer,haci_arif_bey
filename,suzinak--sarki--turkaksagi--yandim_o--haci_arif_bey.txt
note_count,384
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,322.1666666666667
median_koma53,332.0
std_koma53,62.89531551446463
koma53_range,381
total_unit_duration,41.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10774739583333333
median_unit_duration,0.0625
std_unit_duration,0.07827512230120433
most_common_note,D5
most_common_note_count,62
