Variable,Value
makam,rast
form,kanto
usul,nimsofyan
title,darildin_mi
composer,
filename,rast--kanto--nimsofyan--darildin_mi--.txt
note_count,349
unique_note_count,6
minimum_koma53,0
maximum_koma53,336
mean_koma53,313.53581661891116
median_koma53,313.0
std_koma53,19.65688454550314
koma53_range,336
total_unit_duration,38.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10959885386819485
median_unit_duration,0.125
std_unit_duration,0.07018231265907998
most_common_note,B4b1
most_common_note_count,94
