Variable,Value
makam,hicaz
form,kanto
usul,sofyan
title,ada_sahillerinde
composer,
filename,hicaz--kanto--sofyan--ada_sahillerinde--.txt
note_count,220
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,333.7590909090909
median_koma53,336.0
std_koma53,35.083216910067144
koma53_range,368
total_unit_duration,26.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.125
mean_unit_duration,0.11931818181818182
median_unit_duration,0.125
std_unit_duration,0.09752043404353698
most_common_note,E5
most_common_note_count,43
