Variable,Value
makam,hicaz
form,sarki
usul,aksak
title,pencerenin_perdesini
composer,muhlis_sabahaddin_ezgi
filename,hicaz--sarki--aksak--pencerenin_perdesini--muhlis_sabahaddin_ezgi.txt
note_count,378
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,310.79100529100526
median_koma53,327.0
std_koma53,71.35491464930816
koma53_range,359
total_unit_duration,84.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.22354497354497355
median_unit_duration,0.125
std_unit_duration,0.23167851213541107
most_common_note,E5
most_common_note_count,70
