Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,nazinda_senin
composer,muzaffer_ilkar
filename,kurdilihicazkar--sarki--aksak--nazinda_senin--muzaffer_ilkar.txt
note_count,393
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.1145038167939
median_koma53,336.0
std_koma53,62.72042451504583
koma53_range,381
total_unit_duration,48.6875
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.12388676844783715
median_unit_duration,0.0625
std_unit_duration,0.08428373501301847
most_common_note,G5
most_common_note_count,74
