Variable,Value
makam,beyati
form,sarki
usul,agiraksak
title,aman_ey_yar-i
composer,neyzen_riza_bey
filename,beyati--sarki--agiraksak--aman_ey_yar-i--neyzen_riza_bey.txt
note_count,495
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,323.9070707070707
median_koma53,327.0
std_koma53,49.42379987858391
koma53_range,381
total_unit_duration,81.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16414141414141414
median_unit_duration,0.125
std_unit_duration,0.1266296410559059
most_common_note,D5
most_common_note_count,98
