Variable,Value
makam,ferahfeza
form,sarki
usul,raksaksagi
title,erdi_bahar
composer,muallim_ismail_hakki_bey
filename,ferahfeza--sarki--raksaksagi--erdi_bahar--muallim_ismail_hakki_bey.txt
note_count,219
unique_note_count,17
minimum_koma53,-1
maximum_koma53,362
mean_koma53,311.7260273972603
median_koma53,318.0
std_koma53,43.46893658588283
koma53_range,363
total_unit_duration,36.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1649543378995434
median_unit_duration,0.125
std_unit_duration,0.07214837360374186
most_common_note,D5
most_common_note_count,41
