Variable,Value
makam,segah
form,sazeseri
usul,sofyan
title,uc_turkoglu
composer,aksehir
filename,segah--sazeseri--sofyan--uc_turkoglu--aksehir.txt
note_count,449
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,323.43429844097994
median_koma53,327.0
std_koma53,42.851339572222805
koma53_range,359
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10746102449888642
median_unit_duration,0.125
std_unit_duration,0.057306654124837667
most_common_note,D5
most_common_note_count,108
